UF,Cidade,Codigo,TotalEleitores,TotalComparecimento
"SP","ARCO-ÍRIS",62065,2222,1777.6
"SP","AREALVA",61670,6378,5102.4
"SP","AREIAS",61697,3397,2717.6
"SP","AREIÓPOLIS",61719,8094,6475.2
"SP","ARIRANHA",61735,6483,5186.4
"SP","ARTUR NOGUEIRA",61751,37353,29882.4
"SP","ARUJÁ",61778,68169,54535.2
"SP","ASPÁSIA",61522,1872,1497.6
"SP","ASSIS",61794,69738,55790.4
"SP","ATIBAIA",61816,113608,90886.4
"SP","AURIFLAMA",61832,11066,8852.8
"SP","AVAÍ",61859,4214,3371.2
"SP","AVANHANDAVA",61875,7412,5929.6
"SP","AVARÉ",61891,64052,51241.6
"SP","BADY BASSITT",61913,15158,12126.4
"SP","BALBINOS",61930,1366,1092.8
"SP","BÁLSAMO",61956,7248,5798.4
"SP","BANANAL",61972,8135,6508.0
"SP","BARÃO DE ANTONINA",62014,2852,2281.6
"SP","BARBOSA",61999,5018,4014.4
"SP","BARIRI",62030,23541,18832.8
"SP","BARRA BONITA",62057,28280,22624.0
"SP","BARRA DO CHAPÉU",61360,4526,3620.8
"SP","BARRA DO TURVO",62073,6360,5088.0
"SP","BARRETOS",62090,85699,68559.2
"SP","BARRINHA",62111,23478,18782.4
"SP","BARUERI",62138,291135,232908.0
"SP","BASTOS",62154,17476,13980.8
"SP","BATATAIS",62170,41504,33203.2
"SP","BAURU",62197,281160,224928.0
"SP","BEBEDOURO",62219,57297,45837.6
"SP","BENTO DE ABREU",62235,2100,1680.0
"SP","BERNARDINO DE CAMPOS",62251,7684,6147.2
"SP","BERTIOGA",61280,51213,40970.4
"SP","BILAC",62278,6411,5128.8
"SP","BIRIGUI",62294,84647,67717.6
"SP","BIRITIBA MIRIM",62316,24227,19381.6
"SP","BOA ESPERANÇA DO SUL",62332,9809,7847.2
"SP","BOCAINA",62359,8558,6846.4
"SP","BOFETE",62375,8420,6736.0
"SP","BOITUVA",62391,45122,36097.6
"SP","BOM JESUS DOS PERDÕES",62413,17827,14261.6
"SP","BOM SUCESSO DE ITARARÉ",61786,3209,2567.2
"SP","BORÁ",62430,1040,832.0
"SP","BORACÉIA",62456,3822,3057.6
"SP","BORBOREMA",62472,10705,8564.0
"SP","BOREBI",61026,2267,1813.6
"SP","BOTUCATU",62499,110088,88070.4
"SP","BRAGANÇA PAULISTA",62510,128198,102558.4
"SP","BRAÚNA",62553,4107,3285.6
"SP","BREJO ALEGRE",62081,2648,2118.4
"SP","BRODOWSKI",62570,16882,13505.6
"SP","BROTAS",62596,17719,14175.2
"SP","BURI",62618,14999,11999.2
"SP","BURITAMA",62634,12946,10356.8
"SP","BURITIZAL",62650,4006,3204.8
"SP","CABRÁLIA PAULISTA",62677,3508,2806.4
"SP","CABREÚVA",62693,36162,28929.6
"SP","CAÇAPAVA",62715,71288,57030.4
"SP","CACHOEIRA PAULISTA",62731,23636,18908.8
"SP","CACONDE",62758,13317,10653.6
"SP","CAFELÂNDIA",62774,12290,9832.0
"SP","CAIABU",62790,3301,2640.8
"SP","CAIEIRAS",62812,72004,57603.2
"SP","CAIUÁ",62839,3694,2955.2
"SP","CAJAMAR",62855,66804,53443.2
"SP","CAJATI",61484,21945,17556.0
"SP","CAJOBI",62871,7192,5753.6
"SP","CAJURU",62898,18198,14558.4
"SP","CAMPINA DO MONTE ALEGRE",61506,4803,3842.4
"SP","CAMPINAS",62910,883286,706628.8
"SP","CAMPO LIMPO PAULISTA",62936,58072,46457.6
"SP","CAMPOS DO JORDÃO",62952,37630,30104.0
"SP","CAMPOS NOVOS PAULISTA",62979,3711,2968.8
"SP","CANANÉIA",62995,10289,8231.2
"SP","CANAS",62103,3911,3128.8
"SP","CÂNDIDO MOTA",63010,22972,18377.6
"SP","CÂNDIDO RODRIGUES",63037,2552,2041.6
"SP","CANITAR",61344,4167,3333.6
"SP","CAPÃO BONITO",63053,33919,27135.2
"SP","CAPELA DO ALTO",63070,14239,11391.2
"SP","CAPIVARI",63096,37027,29621.6
"SP","CARAGUATATUBA",63118,100844,80675.2
"SP","CARAPICUÍBA",63134,301738,241390.4
"SP","CARDOSO",63150,9550,7640.0
"SP","CASA BRANCA",63177,19407,15525.6
"SP","CÁSSIA DOS COQUEIROS",63193,2614,2091.2
"SP","CASTILHO",63215,15215,12172.0
"SP","CATANDUVA",63231,88237,70589.6
"SP","CATIGUÁ",63258,5668,4534.4
"SP","CEDRAL",63274,8006,6404.8
"SP","CERQUEIRA CÉSAR",63290,14980,11984.0
"SP","CERQUILHO",63312,35609,28487.2
"SP","CESÁRIO LANGE",63339,13472,10777.6
"SP","CHARQUEADA",63355,13437,10749.6
"SP","CHAVANTES",63371,8764,7011.2
"SP","CLEMENTINA",63398,5164,4131.2
"SP","COLINA",63410,13926,11140.8
"SP","COLÔMBIA",63436,5629,4503.2
"SP","CONCHAL",63452,20881,16704.8
"SP","CONCHAS",63479,12854,10283.2
"SP","CORDEIRÓPOLIS",63495,19257,15405.6
"SP","COROADOS",63517,3957,3165.6
"SP","CORONEL MACEDO",63533,3857,3085.6
"SP","CORUMBATAÍ",63550,3525,2820.0
"SP","COSMÓPOLIS",63576,43965,35172.0
"SP","COSMORAMA",63592,6905,5524.0
"SP","COTIA",63614,189402,151521.6
"SP","CRAVINHOS",63630,27735,22188.0
"SP","CRISTAIS PAULISTA",63657,7472,5977.6
"SP","CRUZÁLIA",63673,1922,1537.6
"SP","CRUZEIRO",63690,56055,44844.0
"SP","CUBATÃO",63711,89033,71226.4
"SP","CUNHA",63738,17741,14192.8
"SP","DESCALVADO",63754,25384,20307.2
"SP","DIADEMA",63770,340611,272488.8
"SP","DIRCE REIS",61123,1622,1297.6
"SP","DIVINOLÂNDIA",63797,9477,7581.6
"SP","DOBRADA",63819,6502,5201.6
"SP","DOIS CÓRREGOS",63835,18818,15054.4
"SP","DOLCINÓPOLIS",63851,2262,1809.6
"SP","DOURADO",63878,6703,5362.4
"SP","DRACENA",63894,33678,26942.4
"SP","DUARTINA",63916,9830,7864.0
"SP","DUMONT",63932,7282,5825.6
"SP","ECHAPORÃ",63959,4987,3989.6
"SP","ELDORADO",63975,10884,8707.2
"SP","ELIAS FAUSTO",63991,13213,10570.4
"SP","ELISIÁRIO",61760,2787,2229.6
"SP","EMBAÚBA",61182,2369,1895.2
"SP","EMBU DAS ARTES",64017,203742,162993.6
"SP","EMBU-GUAÇU",64033,53153,42522.4
"SP","EMILIANÓPOLIS",61387,2648,2118.4
"SP","ENGENHEIRO COELHO",61689,14440,11552.0
"SP","ESPÍRITO SANTO DO PINHAL",68659,31429,25143.2
"SP","ESPÍRITO SANTO DO TURVO",61140,3401,2720.8
"SP","ESTIVA GERBI",61662,9249,7399.2
"SP","ESTRELA D'OESTE",64050,7030,5624.0
"SP","ESTRELA DO NORTE",64076,2438,1950.4
"SP","EUCLIDES DA CUNHA PAULISTA",61000,6454,5163.2
"SP","FARTURA",64092,12565,10052.0
"SP","FERNANDÓPOLIS",64114,50685,40548.0
"SP","FERNANDO PRESTES",64130,4953,3962.4
"SP","FERNÃO",62286,1648,1318.4
"SP","FERRAZ DE VASCONCELOS",64157,126703,101362.4
"SP","FLORA RICA",64173,1425,1140.0
"SP","FLOREAL",64190,2711,2168.8
"SP","FLÓRIDA PAULISTA",64211,7380,5904.0
"SP","FLORÍNEA",64238,2574,2059.2
"SP","FRANCA",64254,248824,199059.2
"SP","FRANCISCO MORATO",64270,125574,100459.2
"SP","FRANCO DA ROCHA",64297,107303,85842.4
"SP","GABRIEL MONTEIRO",64319,2550,2040.0
"SP","GÁLIA",64335,4691,3752.8
"SP","GARÇA",64351,32737,26189.6
"SP","GASTÃO VIDIGAL",64378,2897,2317.6
"SP","GAVIÃO PEIXOTO",62308,4060,3248.0
"SP","GENERAL SALGADO",64394,8352,6681.6
"SP","GETULINA",64416,7314,5851.2
"SP","GLICÉRIO",64432,3740,2992.0
"SP","GUAIÇARA",64459,8054,6443.2
"SP","GUAIMBÊ",64475,4488,3590.4
"SP","GUAÍRA",64491,28710,22968.0
"SP","GUAPIAÇU",64513,15729,12583.2
"SP","GUAPIARA",64530,13698,10958.4
"SP","GUARÁ",64556,14324,11459.2
"SP","GUARAÇAÍ",64572,6125,4900.0
"SP","GUARACI",64599,7926,6340.8
"SP","GUARANI D'OESTE",64610,1732,1385.6
"SP","GUARANTÃ",64637,4745,3796.0
"SP","GUARARAPES",64653,23643,18914.4
"SP","GUARAREMA",64670,25932,20745.6
"SP","GUARATINGUETÁ",64696,90356,72284.8
"SP","GUAREÍ",64718,8934,7147.2
"SP","GUARIBA",64734,27836,22268.8
"SP","GUARUJÁ",64750,239607,191685.6
"SP","GUARULHOS",64777,947525,758020.0
"SP","GUATAPARÁ",61107,5948,4758.4
"SP","GUZOLÂNDIA",64793,3553,2842.4
"SP","HERCULÂNDIA",64815,6908,5526.4
"SP","HOLAMBRA",61743,11984,9587.2
"SP","HORTOLÂNDIA",61727,158562,126849.6
"SP","IACANGA",64831,8139,6511.2
"SP","IACRI",64858,4864,3891.2
"SP","IARAS",61085,4338,3470.4
"SP","IBATÉ",64874,26704,21363.2
"SP","IBIRÁ",64890,8948,7158.4
"SP","IBIRAREMA",64912,5018,4014.4
"SP","IBITINGA",64939,41361,33088.8
"SP","IBIÚNA",64955,60453,48362.4
"SP","ICÉM",64971,5977,4781.6
"SP","IEPÊ",64998,5959,4767.2
"SP","IGARAÇU DO TIETÊ",65013,17665,14132.0
"SP","IGARAPAVA",65030,19696,15756.8
"SP","IGARATÁ",65056,9016,7212.8
"SP","IGUAPE",65072,21667,17333.6
"SP","ILHABELA",65099,29200,23360.0
"SP","ILHA COMPRIDA",62006,12561,10048.8
"SP","ILHA SOLTEIRA",61204,20493,16394.4
"SP","INDAIATUBA",65110,181439,145151.2
"SP","INDIANA",65137,4015,3212.0
"SP","INDIAPORÃ",65153,3044,2435.2
"SP","INÚBIA PAULISTA",65170,3094,2475.2
"SP","IPAUSSU",65196,9813,7850.4
"SP","IPERÓ",65218,21005,16804.0
"SP","IPEÚNA",65234,5761,4608.8
"SP","IPIGUÁ",62243,4590,3672.0
"SP","IPORANGA",65250,3110,2488.0
"SP","IPUÃ",65277,11405,9124.0
"SP","IRACEMÁPOLIS",65293,17339,13871.2
"SP","IRAPUÃ",65315,5322,4257.6
"SP","IRAPURU",65331,4607,3685.6
"SP","ITABERÁ",65358,13597,10877.6
"SP","ITAÍ",65374,16428,13142.4
"SP","ITAJOBI",65390,12369,9895.2
"SP","ITAJU",65412,3076,2460.8
"SP","ITANHAÉM",65439,80502,64401.6
"SP","ITAOCA",61603,2894,2315.2
"SP","ITAPECERICA DA SERRA",65455,118510,94808.0
"SP","ITAPETININGA",65471,111928,89542.4
"SP","ITAPEVA",65498,68614,54891.2
"SP","ITAPEVI",65510,167875,134300.0
"SP","ITAPIRA",65536,53310,42648.0
"SP","ITAPIRAPUÃ PAULISTA",61948,3182,2545.6
"SP","ITÁPOLIS",65552,28896,23116.8
"SP","ITAPORANGA",65579,10990,8792.0
"SP","ITAPUÍ",65595,9493,7594.4
"SP","ITAPURA",65617,3578,2862.4
"SP","ITAQUAQUECETUBA",65633,258190,206552.0
"SP","ITARARÉ",65650,33713,26970.4
"SP","ITARIRI",65676,9351,7480.8
"SP","ITATIBA",65692,82008,65606.4
"SP","ITATINGA",65714,14146,11316.8
"SP","ITIRAPINA",65730,10441,8352.8
"SP","ITIRAPUÃ",65757,5182,4145.6
"SP","ITOBI",65773,5837,4669.6
"SP","ITU",65790,129139,103311.2
"SP","ITUPEVA",65811,47468,37974.4
"SP","ITUVERAVA",65838,27689,22151.2
"SP","JABORANDI",65854,4949,3959.2
"SP","JABOTICABAL",65870,50612,40489.6
"SP","JACAREÍ",65897,168077,134461.6
"SP","JACI",65919,5624,4499.2
"SP","JACUPIRANGA",65935,12385,9908.0
"SP","JAGUARIÚNA",65951,43602,34881.6
"SP","JALES",65978,36173,28938.4
"SP","JAMBEIRO",65994,4845,3876.0
"SP","JANDIRA",66010,75759,60607.2
"SP","JARDINÓPOLIS",66036,28787,23029.6
"SP","JARINU",66052,25939,20751.2
"SP","JAÚ",66079,98056,78444.8
"SP","JERIQUARA",66095,3181,2544.8
"SP","JOANÓPOLIS",66117,9275,7420.0
"SP","JOÃO RAMALHO",66133,3506,2804.8
"SP","JOSÉ BONIFÁCIO",66150,27049,21639.2
"SP","JÚLIO MESQUITA",66176,3524,2819.2
"SP","JUMIRIM",62324,2349,1879.2
"SP","JUNDIAÍ",66192,334078,267262.4
"SP","JUNQUEIRÓPOLIS",66214,14179,11343.2
"SP","JUQUIÁ",66230,15168,12134.4
"SP","JUQUITIBA",66257,22305,17844.0
"SP","LAGOINHA",66273,5346,4276.8
"SP","LARANJAL PAULISTA",66290,21100,16880.0
"SP","LAVÍNIA",66311,3810,3048.0
"SP","LAVRINHAS",66338,5947,4757.6
"SP","LEME",66354,72600,58080.0
"SP","LENÇÓIS PAULISTA",66370,50232,40185.6
"SP","LIMEIRA",66397,217653,174122.4
"SP","LINDÓIA",66419,5725,4580.0
"SP","LINS",66435,53452,42761.6
"SP","LORENA",66451,59853,47882.4
"SP","LOURDES",62022,1873,1498.4
"SP","LOUVEIRA",66478,38572,30857.6
"SP","LUCÉLIA",66494,13768,11014.4
"SP","LUCIANÓPOLIS",66516,2027,1621.6
"SP","LUÍS ANTÔNIO",66532,10002,8001.6
"SP","LUIZIÂNIA",66559,3738,2990.4
"SP","LUPÉRCIO",66575,3302,2641.6
"SP","LUTÉCIA",66591,2332,1865.6
"SP","MACATUBA",66613,12302,9841.6
"SP","MACAUBAL",66630,5827,4661.6
"SP","MACEDÔNIA",66656,3977,3181.6
"SP","MAGDA",66672,2718,2174.4
"SP","MAIRINQUE",66699,37853,30282.4
"SP","MAIRIPORÃ",66710,63721,50976.8
"SP","MANDURI",66737,6929,5543.2
"SP","MARABÁ PAULISTA",66753,3029,2423.2
"SP","MARACAÍ",66770,10382,8305.6
"SP","MARAPOAMA",61867,2687,2149.6
"SP","MARIÁPOLIS",66796,2834,2267.2
"SP","MARÍLIA",66818,172126,137700.8
"SP","MARINÓPOLIS",66834,1729,1383.2
"SP","MARTINÓPOLIS",66850,18107,14485.6
"SP","MATÃO",66877,64435,51548.0
"SP","MAUÁ",66893,318108,254486.4
"SP","MENDONÇA",66915,4943,3954.4
"SP","MERIDIANO",66931,3708,2966.4
"SP","MESÓPOLIS",61964,1783,1426.4
"SP","MIGUELÓPOLIS",66958,14949,11959.2
"SP","MINEIROS DO TIETÊ",66974,8820,7056.0
"SP","MIRACATU",66990,14966,11972.8
"SP","MIRA ESTRELA",67016,2587,2069.6
"SP","MIRANDÓPOLIS",67032,18126,14500.8
"SP","MIRANTE DO PARANAPANEMA",67059,13202,10561.6
"SP","MIRASSOL",67075,42670,34136.0
"SP","MIRASSOLÂNDIA",67091,4061,3248.8
"SP","MOCOCA",67113,48832,39065.6
"SP","MOGI DAS CRUZES",67130,336936,269548.8
"SP","MOGI GUAÇU",67156,112372,89897.6
"SP","MOGI MIRIM",67172,66912,53529.6
"SP","MOMBUCA",67199,3088,2470.4
"SP","MONÇÕES",67210,2093,1674.4
"SP","MONGAGUÁ",67237,48010,38408.0
"SP","MONTE ALEGRE DO SUL",67253,6216,4972.8
"SP","MONTE ALTO",67270,36457,29165.6
"SP","MONTE APRAZÍVEL",67296,16985,13588.0
"SP","MONTE AZUL PAULISTA",67318,14309,11447.2
"SP","MONTE CASTELO",67334,3294,2635.2
"SP","MONTEIRO LOBATO",67350,3762,3009.6
"SP","MONTE MOR",67377,45837,36669.6
"SP","MORRO AGUDO",67393,19951,15960.8
"SP","MORUNGABA",67415,10411,8328.8
"SP","MOTUCA",61069,3377,2701.6
"SP","MURUTINGA DO SUL",67431,3328,2662.4
"SP","NANTES",62340,2213,1770.4
"SP","NARANDIBA",67458,4246,3396.8
"SP","NATIVIDADE DA SERRA",67474,5361,4288.8
"SP","NAZARÉ PAULISTA",67490,14039,11231.2
"SP","NEVES PAULISTA",67512,7031,5624.8
"SP","NHANDEARA",67539,7812,6249.6
"SP","NIPOÃ",67555,3848,3078.4
"SP","NOVA ALIANÇA",67571,5359,4287.2
"SP","NOVA CAMPINA",61980,6869,5495.2
"SP","NOVA CANAÃ PAULISTA",61425,2077,1661.6
"SP","NOVA CASTILHO",62367,1360,1088.0
"SP","NOVA EUROPA",67598,7170,5736.0
"SP","NOVA GRANADA",67610,14691,11752.8
"SP","NOVA GUATAPORANGA",67636,1974,1579.2
"SP","NOVA INDEPENDÊNCIA",67652,3388,2710.4
"SP","NOVAIS",61409,3782,3025.6
"SP","NOVA LUZITÂNIA",67679,2706,2164.8
"SP","NOVA ODESSA",67695,45733,36586.4
"SP","NOVO HORIZONTE",67717,28484,22787.2
"SP","NUPORANGA",67733,6089,4871.2
"SP","OCAUÇU",67750,3344,2675.2
"SP","ÓLEO",67776,2338,1870.4
"SP","OLÍMPIA",67792,41046,32836.8
"SP","ONDA VERDE",67814,4082,3265.6
"SP","ORIENTE",67830,5042,4033.6
"SP","ORINDIÚVA",67857,4823,3858.4
"SP","ORLÂNDIA",67873,29563,23650.4
"SP","OSASCO",67890,591365,473092.0
"SP","OSCAR BRESSANE",67911,2332,1865.6
"SP","OSVALDO CRUZ",67938,22749,18199.2
"SP","OURINHOS",67954,75728,60582.4
"SP","OUROESTE",62383,7729,6183.2
"SP","OURO VERDE",67970,6042,4833.6
"SP","PACAEMBU",67997,7854,6283.2
"SP","PALESTINA",68012,8971,7176.8
"SP","PALMARES PAULISTA",68039,7321,5856.8
"SP","PALMEIRA D'OESTE",68055,7455,5964.0
"SP","PALMITAL",68071,16103,12882.4
"SP","PANORAMA",68098,9924,7939.2
"SP","PARAGUAÇU PAULISTA",68110,29982,23985.6
"SP","PARAIBUNA",68136,13455,10764.0
"SP","PARAÍSO",68152,4492,3593.6
"SP","PARANAPANEMA",68179,13379,10703.2
"SP","PARANAPUÃ",68195,3367,2693.6
"SP","PARAPUÃ",68217,7555,6044.0
"SP","PARDINHO",68233,5969,4775.2
"SP","PARIQUERA-AÇU",68250,14268,11414.4
"SP","PARISI",61824,3029,2423.2
"SP","PATROCÍNIO PAULISTA",68276,10851,8680.8
"SP","PAULICÉIA",68292,5712,4569.6
"SP","PAULÍNIA",68314,84035,67228.0
"SP","PAULISTÂNIA",62405,1950,1560.0
"SP","PAULO DE FARIA",68330,6171,4936.8
"SP","PEDERNEIRAS",68357,32370,25896.0
"SP","PEDRA BELA",68373,4702,3761.6
"SP","PEDRANÓPOLIS",68390,2562,2049.6
"SP","PEDREGULHO",68411,12185,9748.0
"SP","PEDREIRA",68438,33420,26736.0
"SP","PEDRINHAS PAULISTA",61247,2658,2126.4
"SP","PEDRO DE TOLEDO",68454,7686,6148.8
"SP","PENÁPOLIS",68470,43537,34829.6
"SP","PEREIRA BARRETO",68497,19306,15444.8
"SP","PEREIRAS",68519,6403,5122.4
"SP","PERUÍBE",68535,57585,46068.0
"SP","PIACATU",68551,4619,3695.2
"SP","PIEDADE",68578,41676,33340.8
"SP","PILAR DO SUL",68594,22304,17843.2
"SP","PINDAMONHANGABA",68616,116465,93172.0
"SP","PINDORAMA",68632,10431,8344.8
"SP","PINHALZINHO",68675,10995,8796.0
"SP","PIQUEROBI",68691,3063,2450.4
"SP","PIQUETE",68713,10162,8129.6
"SP","PIRACAIA",68730,21002,16801.6
"SP","PIRACICABA",68756,312568,250054.4
"SP","PIRAJU",68772,22096,17676.8
"SP","PIRAJUÍ",68799,14687,11749.6
"SP","PIRANGI",68810,7931,6344.8
"SP","PIRAPORA DO BOM JESUS",68837,13859,11087.2
"SP","PIRAPOZINHO",68853,19306,15444.8
"SP","PIRASSUNUNGA",68870,55007,44005.6
"SP","PIRATININGA",68896,9889,7911.2
"SP","PITANGUEIRAS",68918,24779,19823.2
"SP","PLANALTO",68934,3913,3130.4
"SP","PLATINA",68950,2640,2112.0
"SP","POÁ",68977,88225,70580.0
"SP","POLONI",68993,4264,3411.2
"SP","POMPÉIA",69019,16090,12872.0
"SP","PONGAÍ",69035,2894,2315.2
"SP","PONTAL",69051,28211,22568.8
"SP","PONTALINDA",61808,3133,2506.4
"SP","PONTES GESTAL",69078,2320,1856.0
"SP","POPULINA",69094,3597,2877.6
"SP","PORANGABA",69116,6993,5594.4
"SP","PORTO FELIZ",69132,40168,32134.4
"SP","PORTO FERREIRA",69159,40193,32154.4
"SP","POTIM",61565,12186,9748.8
"SP","POTIRENDABA",69175,13761,11008.8
"SP","PRACINHA",62120,1391,1112.8
"SP","PRADÓPOLIS",69191,13011,10408.8
"SP","PRAIA GRANDE",69213,256950,205560.0
"SP","PRATÂNIA",62146,4726,3780.8
"SP","PRESIDENTE ALVES",69230,3298,2638.4
"SP","PRESIDENTE BERNARDES",69256,10387,8309.6
"SP","PRESIDENTE EPITÁCIO",69272,29606,23684.8
"SP","PRESIDENTE PRUDENTE",69299,165209,132167.2
"SP","PRESIDENTE VENCESLAU",69310,26466,21172.8
"SP","PROMISSÃO",69337,26802,21441.6
"SP","QUADRA",62162,3869,3095.2
"SP","QUATÁ",69353,10234,8187.2
"SP","QUEIROZ",69370,3204,2563.2
"SP","QUELUZ",69396,7277,5821.6
"SP","QUINTANA",69418,5215,4172.0
"SP","RAFARD",69434,7027,5621.6
"SP","RANCHARIA",69450,22962,18369.6
"SP","REDENÇÃO DA SERRA",69477,4028,3222.4
"SP","REGENTE FEIJÓ",69493,15470,12376.0
"SP","REGINÓPOLIS",69515,4551,3640.8
"SP","REGISTRO",69531,44858,35886.4
"SP","RESTINGA",69558,6817,5453.6
"SP","RIBEIRA",69574,2865,2292.0
"SP","RIBEIRÃO BONITO",69590,8650,6920.0
"SP","RIBEIRÃO BRANCO",69612,14322,11457.6
"SP","RIBEIRÃO CORRENTE",69639,4336,3468.8
"SP","RIBEIRÃO DOS ÍNDIOS",62421,1897,1517.6
"SP","RIBEIRÃO DO SUL",69655,3860,3088.0
"SP","RIBEIRÃO GRANDE",61700,6233,4986.4
"SP","RIBEIRÃO PIRES",69671,84601,67680.8
"SP","RIBEIRÃO PRETO",69698,475193,380154.4
"SP","RIFAINA",69736,4795,3836.0
"SP","RINCÃO",69752,7098,5678.4
"SP","RINÓPOLIS",69779,7431,5944.8
"SP","RIO CLARO",69795,150884,120707.2
"SP","RIO DAS PEDRAS",69817,25491,20392.8
"SP","RIO GRANDE DA SERRA",69833,33310,26648.0
"SP","RIOLÂNDIA",69850,6893,5514.4
"SP","RIVERSUL",69710,4381,3504.8
"SP","ROSANA",61166,14338,11470.4
"SP","ROSEIRA",69876,8057,6445.6
"SP","RUBIÁCEA",69892,2332,1865.6
"SP","RUBINÉIA",69914,3498,2798.4
"SP","SABINO",69930,4222,3377.6
"SP","SAGRES",69957,2026,1620.8
"SP","SALES",69973,5066,4052.8
"SP","SALES OLIVEIRA",69990,8413,6730.4
"SP","SALESÓPOLIS",70017,14465,11572.0
"SP","SALMOURÃO",70033,3896,3116.8
"SP","SALTINHO",61441,6962,5569.6
"SP","SALTO",70050,92727,74181.6
"SP","SALTO DE PIRAPORA",70076,31378,25102.4
"SP","SALTO GRANDE",70092,6414,5131.2
"SP","SANDOVALINA",70114,4264,3411.2
"SP","SANTA ADÉLIA",70130,10750,8600.0
"SP","SANTA ALBERTINA",70157,4968,3974.4
"SP","SANTA BÁRBARA D'OESTE",70173,137162,109729.6
"SP","SANTA BRANCA",70211,11632,9305.6
"SP","SANTA CLARA D'OESTE",70238,2379,1903.2
"SP","SANTA CRUZ DA CONCEIÇÃO",70254,4037,3229.6
"SP","SANTA CRUZ DA ESPERANÇA",62189,2187,1749.6
"SP","SANTA CRUZ DAS PALMEIRAS",70270,21663,17330.4
"SP","SANTA CRUZ DO RIO PARDO",70297,33710,26968.0
"SP","SANTA ERNESTINA",70319,4871,3896.8
"SP","SANTA FÉ DO SUL",70335,25434,20347.2
"SP","SANTA GERTRUDES",70351,19257,15405.6
"SP","SANTA ISABEL",70378,40886,32708.8
"SP","SANTA LÚCIA",70394,6482,5185.6
"SP","SANTA MARIA DA SERRA",70416,4329,3463.2
"SP","SANTA MERCEDES",70432,2628,2102.4
"SP","SANTANA DA PONTE PENSA",70459,1655,1324.0
"SP","SANTANA DE PARNAÍBA",70475,105049,84039.2
"SP","SANTA RITA D'OESTE",70491,2472,1977.6
"SP","SANTA RITA DO PASSA QUATRO",70513,20165,16132.0
"SP","SANTA ROSA DE VITERBO",70530,18171,14536.8
"SP","SANTA SALETE",62200,1678,1342.4
"SP","SANTO ANASTÁCIO",70556,15215,12172.0
"SP","SANTO ANDRÉ",70572,583338,466670.4
"SP","SANTO ANTÔNIO DA ALEGRIA",70599,5545,4436.0
"SP","SANTO ANTÔNIO DE POSSE",70610,16158,12926.4
"SP","SANTO ANTÔNIO DO ARACANGUÁ",61328,7025,5620.0
"SP","SANTO ANTÔNIO DO JARDIM",70637,5151,4120.8
"SP","SANTO ANTÔNIO DO PINHAL",70653,5937,4749.6
"SP","SANTO EXPEDITO",70670,2596,2076.8
"SP","SANTÓPOLIS DO AGUAPEÍ",70696,3062,2449.6
"SP","SANTOS",70718,351991,281592.8
"SP","SÃO BENTO DO SAPUCAÍ",70734,9049,7239.2
"SP","SÃO BERNARDO DO CAMPO",70750,642654,514123.2
"SP","SÃO CAETANO DO SUL",70777,140938,112750.4
"SP","SÃO CARLOS",70793,195824,156659.2
"SP","SÃO FRANCISCO",70815,2444,1955.2
"SP","SÃO JOÃO DA BOA VISTA",70831,66886,53508.8
"SP","SÃO JOÃO DAS DUAS PONTES",70858,2176,1740.8
"SP","SÃO JOÃO DE IRACEMA",61883,1755,1404.0
"SP","SÃO JOÃO DO PAU D'ALHO",70874,1922,1537.6
"SP","SÃO JOAQUIM DA BARRA",70890,36126,28900.8
"SP","SÃO JOSÉ DA BELA VISTA",70912,7011,5608.8
"SP","SÃO JOSÉ DO BARREIRO",70939,3507,2805.6
"SP","SÃO JOSÉ DO RIO PARDO",70955,39796,31836.8
"SP","SÃO JOSÉ DO RIO PRETO",70971,346638,277310.4
"SP","SÃO JOSÉ DOS CAMPOS",70998,534093,427274.4
"SP","SÃO LOURENÇO DA SERRA",61905,11678,9342.4
"SP","SÃO LUÍS DO PARAITINGA",71013,10062,8049.6
"SP","SÃO MANUEL",71030,29294,23435.2
"SP","SÃO MIGUEL ARCANJO",71056,24345,19476.0
"SP","SÃO PAULO",71072,9331168,7464934.4
"SP","SÃO PEDRO",71099,28261,22608.8
"SP","SÃO PEDRO DO TURVO",71110,5512,4409.6
"SP","SÃO ROQUE",71137,59497,47597.6
"SP","SÃO SEBASTIÃO",71153,64437,51549.6
"SP","SÃO SEBASTIÃO DA GRAMA",71170,8607,6885.6
"SP","SÃO SIMÃO",71196,11206,8964.8
"SP","SÃO VICENTE",71218,259588,207670.4
"SP","SARAPUÍ",71234,7196,5756.8
"SP","SARUTAIÁ",71250,3006,2404.8
"SP","SEBASTIANÓPOLIS DO SUL",71277,2950,2360.0
"SP","SERRA AZUL",71293,7125,5700.0
"SP","SERRANA",71315,33377,26701.6
"SP","SERRA NEGRA",71331,21874,17499.2
"SP","SERTÃOZINHO",71358,91972,73577.6
"SP","SETE BARRAS",71374,10274,8219.2
"SP","SEVERÍNIA",71390,11381,9104.8
"SP","SILVEIRAS",71412,5100,4080.0
"SP","SOCORRO",71439,29300,23440.0
"SP","SOROCABA",71455,522033,417626.4
"SP","SUD MENNUCCI",71471,6035,4828.0
"SP","SUMARÉ",71498,201569,161255.2
"SP","SUZANÁPOLIS",61301,2863,2290.4
"SP","SUZANO",71510,233550,186840.0
"SP","TABAPUÃ",71536,8623,6898.4
"SP","TABATINGA",71552,10798,8638.4
